nation,cls,date,sb_br,sb_lower_br,sb_battles_sum,sb_battles_mean,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death
France,Aviation,2022-08-13,1.0 ~ 11.3,1.0,401.0,14.348212801330009,20.07481296758105,0.4960099750623442,1.2907231920199502,0.10723192019950124,0.18336658354114715
France,Aviation,2022-08-10,1.0 ~ 11.3,1.0,394.0,14.862732656514382,20.558375634517766,0.5210152284263959,1.390685279187817,0.14213197969543145,0.2558375634517766
France,Aviation,2022-08-07,1.0 ~ 11.3,1.0,415.0,16.78955823293173,19.87951807228916,0.4929879518072289,1.6239759036144579,0.1710843373493976,0.31821686746987954
France,Aviation,2022-08-04,1.0 ~ 11.3,1.0,421.0,17.69675376088678,32.42280285035629,1.583729216152019,1.704251781472684,0.1828978622327791,0.3438479809976247
France,Aviation,2022-08-01,1.0 ~ 11.3,1.0,420.0,18.795714285714283,33.095238095238095,1.8207619047619046,1.8822857142857146,0.19523809523809524,0.369
France,Aviation,2022-07-29,1.0 ~ 11.3,1.0,422.0,19.615738546603474,33.41232227488152,2.105924170616114,2.0577488151658767,0.1990521327014218,0.3801895734597156
France,Aviation,2022-07-26,1.0 ~ 11.3,1.0,435.0,21.273869731800765,30.919540229885058,2.284850574712644,2.4335402298850575,0.20919540229885056,0.38491954022988506
France,Aviation,2022-07-23,1.0 ~ 11.3,1.0,464.0,24.67638290229885,32.327586206896555,2.604008620689655,2.5886422413793104,0.21931034482758618,0.3906465517241379
France,Aviation,2022-07-20,1.0 ~ 11.3,1.0,481.0,26.38418225918226,32.95218295218296,3.0725987525987524,2.6837837837837837,0.21754677754677756,0.3625779625779626
France,Aviation,2022-07-17,1.0 ~ 11.3,1.0,504.0,27.956696428571426,33.92857142857143,3.564107142857143,2.794087301587302,0.20571428571428568,0.315
France,Aviation,2022-07-14,1.0 ~ 11.3,1.0,529.0,29.232750472589792,34.971644612476375,3.888241965973535,2.775330812854442,0.1831758034026465,0.24487712665406428
France,Aviation,2022-07-11,1.0 ~ 11.3,1.0,549.0,30.619171220400727,36.0655737704918,4.108907103825136,2.772786885245902,0.17650273224043717,0.20065573770491807
France,Aviation,2022-07-08,1.0 ~ 11.3,1.0,554.0,31.354918772563177,38.26714801444043,4.482093862815884,2.730306859205776,0.16288808664259927,0.16981949458483753
France,Aviation,2022-07-05,1.0 ~ 11.3,1.0,573.0,31.51737929028505,39.52879581151832,4.813769633507853,2.6093891797556714,0.1493193717277487,0.16612565445026178
France,Aviation,2022-07-02,1.0 ~ 11.3,1.0,600.0,32.82306944444444,38.29235,5.263166666666667,2.5002,0.1365,0.151
France,Aviation,2022-06-29,1.0 ~ 11.3,1.0,624.0,34.8447516025641,36.7188141025641,5.639935897435897,2.2516826923076922,0.12541666666666668,0.14049679487179487
France,Aviation,2022-06-26,1.0 ~ 11.3,1.0,640.0,36.459778645833325,36.590140625,5.887546875,2.04428125,0.10546875,0.14140625
France,Aviation,2022-06-23,1.0 ~ 11.3,1.0,643.0,37.54962415759461,36.57853810264386,6.090746500777605,1.718398133748056,0.06842923794712286,0.15346811819595646
France,Aviation,2022-06-20,1.0 ~ 11.3,1.0,661.0,37.54368381240545,28.566127080181545,5.691694402420575,1.5473827534039335,0.0045385779122541605,0.16763993948562783
France,Aviation,2022-06-17,1.0 ~ 11.3,1.0,684.0,40.62487816764133,32.33131578947369,5.1164035087719295,1.4184795321637425,0.07894736842105263,0.18980994152046782
France,Aviation,2022-06-14,1.0 ~ 11.3,1.0,707.0,39.673444130127294,35.13035360678924,4.765841584158416,1.317963224893918,0.07637906647807638,0.2176803394625177
France,Aviation,2022-06-11,1.0 ~ 11.3,1.0,740.0,40.11344594594594,29.72972972972973,4.518378378378379,1.2472702702702703,0.06891891891891892,0.2380810810810811
France,Aviation,2022-06-08,1.0 ~ 11.3,1.0,767.0,40.67366362451108,20.13037809647979,4.321838331160365,1.2202086049543674,0.06388526727509779,0.26761408083441984
France,Aviation,2022-06-05,1.0 ~ 11.3,1.0,776.0,41.714304123711344,14.81958762886598,4.158569587628866,1.2502835051546393,0.060567010309278344,0.26989690721649484
France,Aviation,2022-06-02,1.0 ~ 11.3,1.0,773.0,43.47800776196637,32.60025873221216,4.322496765847348,1.320711513583441,0.4036222509702458,0.2846313065976714
France,Aviation,2022-05-30,1.0 ~ 11.3,1.0,765.0,45.79843137254902,34.37908496732026,1.0859738562091503,1.4325359477124184,0.380718954248366,0.3085228758169935
France,Aviation,2022-05-27,1.0 ~ 11.3,1.0,770.0,50.963538961038964,36.883116883116884,1.192103896103896,1.5262467532467532,0.33553246753246757,0.30723376623376625
France,Aviation,2022-05-24,1.0 ~ 11.3,1.0,774.0,56.2140503875969,39.6640826873385,1.2728682170542636,1.6461111111111109,0.3263565891472869,0.30116279069767443
France,Aviation,2022-05-21,1.0 ~ 11.3,1.0,779.0,60.49303594351733,41.7201540436457,1.3560975609756096,1.7490115532734274,0.335609756097561,0.30210526315789477
France,Aviation,2022-05-18,1.0 ~ 11.3,1.0,790.0,64.81259493670885,43.037974683544306,1.400126582278481,1.8633670886075948,0.3470126582278481,0.3408354430379747
France,Aviation,2022-05-15,1.0 ~ 11.3,1.0,803.0,69.3192092154421,45.205479452054796,1.4653175591531757,2.062328767123288,0.3746077210460772,0.38442092154420926
France,Aviation,2022-05-12,1.0 ~ 11.3,1.0,811.0,72.39628031237154,41.67694204685573,1.4922071516646116,2.2691245376078912,0.35077681874229344,0.48774352651048086
France,Aviation,2022-05-09,1.0 ~ 11.3,1.0,813.0,74.29637146371464,44.03444034440345,1.5305166051660517,2.330405904059041,0.4255719557195572,0.5429274292742928
France,Aviation,2022-05-06,1.0 ~ 11.3,1.0,832.0,79.19432091346154,39.851875,1.809567307692308,2.38140625,0.7449038461538462,0.6590384615384616
France,Aviation,2022-05-03,1.0 ~ 11.3,1.0,835.0,78.93208582834332,36.77395209580838,1.851197604790419,2.377880239520958,0.8934131736526946,0.7272215568862276
France,Aviation,2022-04-23,1.0 ~ 11.3,1.0,825.0,63.1979797979798,7.283660606060606,0.8872242424242425,1.9367272727272726,1.3893333333333335,1.0368848484848485
France,Aviation,2022-04-20,1.0 ~ 11.3,1.0,815.0,58.162004089979554,6.434993865030676,0.930245398773006,1.783484662576687,1.448638036809816,1.0758159509202454
France,Aviation,2022-04-17,1.0 ~ 11.3,1.0,801.0,54.85638784852267,9.797228464419476,0.8199875156054931,1.6482147315855182,1.3225093632958802,1.0956554307116104
France,Aviation,2022-04-14,1.0 ~ 11.3,1.0,792.0,50.76479377104377,12.520555555555555,0.7514646464646464,1.5195202020202019,1.21760101010101,1.0892676767676768
France,Aviation,2022-04-11,1.0 ~ 11.3,1.0,781.0,47.33369611609047,17.296798975672218,0.7116773367477592,1.3625736235595391,1.23809218950064,1.1048271446862998
France,Aviation,2022-04-08,1.0 ~ 11.3,1.0,790.0,44.486561181434595,19.066987341772155,0.6948101265822785,1.223354430379747,1.253848101265823,1.070886075949367
France,Aviation,2022-04-05,1.0 ~ 11.3,1.0,802.0,42.95542394014963,22.078902743142148,0.6160972568578553,1.1050374064837905,1.206832917705736,1.0670698254364088
France,Aviation,2022-04-02,1.0 ~ 11.3,1.0,824.0,43.38810679611651,25.041007281553398,0.5795752427184467,1.0051456310679612,1.1627063106796116,1.054587378640777
France,Aviation,2022-03-30,1.0 ~ 11.3,1.0,854.0,46.266334894613586,27.773887587822017,0.5842037470725996,0.9690983606557376,1.187997658079625,1.0920725995316158
France,Aviation,2022-03-27,1.0 ~ 11.3,1.0,871.0,48.71360505166475,30.455304247990814,0.6315499425947187,0.9734787600459243,1.2147876004592424,1.1022502870264064
France,Aviation,2022-03-24,1.0 ~ 11.3,1.0,892.0,64.92516816143498,30.60688340807175,0.6483183856502241,0.9710874439461884,1.2383632286995514,1.0678587443946188
France,Aviation,2022-03-21,1.0 ~ 11.3,1.0,893.0,67.33290406868235,31.105095184770438,0.6474356103023515,1.011243001119821,1.2648936170212768,1.0944120940649498
France,Aviation,2022-03-18,1.0 ~ 11.3,1.0,890.0,69.50267790262173,31.610044943820224,0.6440449438202247,1.0705730337078652,1.2907865168539328,1.1569213483146068
France,Aviation,2022-03-15,1.0 ~ 11.3,1.0,886.0,70.75447705041384,31.643735891647857,0.643431151241535,1.158566591422122,1.3053273137697514,1.2748758465011287
France,Aviation,2022-03-12,1.0 ~ 11.3,1.0,881.0,71.07353386303443,56.766481271282636,4.554755959137344,1.308376844494892,1.315232690124858,1.3691713961407492
France,Aviation,2022-03-09,1.0 ~ 11.3,1.0,869.0,70.43321825853471,54.3207249712313,4.474579976985041,1.4359263521288836,1.13638665132336,1.3870655926352127
France,Aviation,2022-03-06,1.0 ~ 11.3,1.0,850.0,67.71744117647059,56.729976470588234,4.290082352941177,1.5721058823529415,1.1960588235294118,1.3942
France,Aviation,2022-03-03,1.0 ~ 11.3,1.0,832.0,65.43615785256411,62.492632211538464,4.552632211538461,1.799326923076923,1.1602043269230768,1.2482451923076925
France,Aviation,2022-02-28,1.0 ~ 11.3,1.0,811.0,63.89276613234689,58.363242909987676,4.5500493218249085,1.8975832305795315,0.9265844636251542,1.1359432799013562
France,Aviation,2022-02-24,1.0 ~ 11.3,1.0,778.0,59.922332904884314,55.45235218508998,4.666272493573263,1.899318766066838,0.724910025706941,0.8684190231362469
France,Aviation,2022-02-21,1.0 ~ 11.3,1.0,765.0,57.21191721132897,51.81464052287581,4.439803921568627,1.9313986928104576,0.6478300653594771,0.8129150326797386
France,Aviation,2022-02-18,1.0 ~ 11.3,1.0,784.0,57.405038265306125,47.87966836734695,4.114400510204082,1.8793367346938779,0.6027423469387755,0.7580102040816327
France,Aviation,2022-02-15,1.0 ~ 11.3,1.0,789.0,57.47976341360372,44.30496831432193,3.8860963244613433,1.8026615969581747,0.5614195183776933,0.6906970849176173
France,Aviation,2022-02-12,1.0 ~ 11.3,1.0,784.0,57.015582482993196,46.89761479591837,3.7787500000000005,1.7116964285714285,0.5709438775510204,0.6124872448979591
France,Aviation,2022-02-09,1.0 ~ 11.3,1.0,791.0,55.65798567214496,47.77681415929204,3.354146649810366,1.657079646017699,0.5930720606826801,0.5750568900126423
France,Aviation,2022-02-06,1.0 ~ 11.3,1.0,798.0,55.40022974101922,47.6152380952381,2.8605388471177946,1.5919298245614033,0.5576566416040101,0.5950626566416041
France,Aviation,2022-02-03,1.0 ~ 11.3,1.0,794.0,54.852130562552475,30.679924433249365,0.8797607052896725,1.6395717884130985,0.5251259445843828,0.6350629722921913
France,Aviation,2022-01-31,1.0 ~ 11.3,1.0,776.0,51.93207689003436,33.227448453608254,0.9595747422680413,1.7337886597938144,0.6246649484536082,0.7484020618556702
France,Aviation,2022-01-28,1.0 ~ 11.3,1.0,766.0,49.53807658833769,35.230430809399486,0.9176240208877284,1.7381462140992165,0.726070496083551,0.8474673629242819
France,Aviation,2022-01-25,1.0 ~ 11.3,1.0,760.0,46.80482456140351,38.59769736842105,0.8597105263157896,1.7773684210526317,0.8405526315789473,0.9660657894736842
France,Aviation,2022-01-22,1.0 ~ 11.3,1.0,758.0,44.06986587510995,41.93543535620053,0.8970844327176781,1.792229551451187,0.9111345646437996,1.060461741424802
France,Aviation,2022-01-19,1.0 ~ 11.3,1.0,737.0,40.19900497512438,43.989145183175026,0.9368928086838535,1.960203527815468,0.9835820895522388,1.15078697421981
France,Aviation,2022-01-16,1.0 ~ 11.3,1.0,731.0,36.79622663018696,44.36652530779754,0.9321887824897401,1.9624760601915185,1.0091655266757866,1.1856224350205198
France,Aviation,2022-01-13,1.0 ~ 11.3,1.0,739.0,35.05926928281461,43.35791610284168,0.8881461434370771,1.947428958051421,0.9963734776725304,1.1640189445196212
France,Aviation,2022-01-10,1.0 ~ 11.3,1.0,732.0,33.93528005464481,42.067964480874316,0.8271311475409837,1.9322950819672131,0.9690573770491804,1.1346311475409836
France,Aviation,2022-01-07,1.0 ~ 11.3,1.0,703.0,32.32753674727359,40.736984352773824,0.8188335704125178,1.9147937411095304,0.9219914651493599,1.1423613086770983
France,Aviation,2022-01-04,1.0 ~ 11.3,1.0,686.0,30.84200680272109,38.0466472303207,0.5400437317784257,1.7618804664723033,0.9810204081632653,1.1689212827988338
France,Aviation,2022-01-01,1.0 ~ 11.3,1.0,701.0,31.759094151212555,37.80313837375178,0.4765335235378031,1.6117974322396578,0.9689158345221114,1.1703994293865905
France,Aviation,2021-12-29,1.0 ~ 11.3,1.0,746.0,34.02162645218945,50.58272117962467,0.8284718498659518,1.4896782841823055,1.3011394101876674,1.2082707774798926
France,Aviation,2021-12-26,1.0 ~ 11.3,1.0,792.0,36.83090277777778,48.45574494949495,0.7300252525252525,1.3680934343434346,1.4663636363636363,1.2478156565656566
France,Aviation,2021-12-23,1.0 ~ 11.3,1.0,830.0,40.223644578313255,44.90601204819277,0.6805903614457831,1.223313253012048,1.7963975903614458,1.3596506024096384
France,Aviation,2021-12-20,1.0 ~ 11.3,1.0,867.0,44.01844482891195,39.85284890426759,0.6284313725490196,1.0855824682814303,1.9943713956170703,1.3771856978085353
France,Aviation,2021-12-17,1.0 ~ 11.3,1.0,885.0,46.290913370998126,36.671717514124296,0.6106779661016949,0.992361581920904,2.2016610169491524,1.3908135593220339
France,Aviation,2021-12-14,1.0 ~ 11.3,1.0,883.0,48.56450547376369,45.3457644394111,0.8490486976217441,0.9210192525481313,2.628573046432616,1.4731370328425821
France,Aviation,2021-12-11,1.0 ~ 11.3,1.0,881.0,48.13846008323874,43.15052213393871,0.847922814982974,0.9072190692395006,2.7104653802497163,1.5301589103291713
France,Aviation,2021-12-08,1.0 ~ 11.3,1.0,891.0,47.4571922933034,41.64297418630752,0.875331088664422,0.880976430976431,2.7664309764309762,1.5637149270482604
France,Aviation,2021-12-05,1.0 ~ 11.3,1.0,892.0,46.37988602391629,40.66559417040359,0.9007174887892376,0.8788116591928252,2.7226905829596415,1.5499439461883409
France,Aviation,2021-11-30,1.0 ~ 11.3,1.0,868.0,42.33179723502304,40.82845622119815,0.9261866359447004,0.869135944700461,2.675403225806452,1.4290322580645163
France,Aviation,2021-11-27,1.0 ~ 11.3,1.0,825.0,39.795585858585866,37.640121212121215,0.8887272727272727,0.8788484848484849,2.655430303030303,1.3106424242424244
France,Aviation,2021-11-24,1.0 ~ 11.3,1.0,765.0,36.10251633986928,35.96556862745098,0.8524967320261438,0.8802352941176471,2.554928104575163,1.187607843137255
France,Aviation,2021-11-21,1.0 ~ 11.3,1.0,697.0,32.31843615494979,35.407819225251075,0.8405021520803443,0.9109182209469154,2.367560975609756,1.0678048780487805
France,Aviation,2021-11-18,1.0 ~ 11.3,1.0,629.0,29.167541070482244,35.4949920508744,0.828616852146264,0.935214626391097,2.0858823529411765,0.9344197138314785
France,Aviation,2021-11-15,1.0 ~ 11.3,1.0,563.0,26.36093842510361,25.333570159857906,0.720923623445826,0.9335879218472468,1.5524333925399645,0.708348134991119
France,Aviation,2021-11-12,1.0 ~ 11.3,1.0,519.0,24.12838792549775,26.040963391136803,0.7625048169556841,1.0236223506743738,1.4865895953757227,0.6657418111753372
France,Aviation,2021-11-09,1.0 ~ 11.3,1.0,481.0,21.591493416493417,30.145530145530145,0.7182952182952183,1.1701247401247403,1.2211434511434514,0.5498960498960499
France,Aviation,2021-11-06,1.0 ~ 11.3,1.0,447.0,19.39772557792692,12.3365548098434,0.2406263982102908,1.2775391498881432,0.3231319910514541,0.4833557046979866
France,Aviation,2021-11-03,1.0 ~ 11.3,1.0,436.0,18.174483944954126,16.479357798165136,0.2844495412844037,1.429334862385321,0.33002293577981645,0.4685321100917431
France,Aviation,2021-10-30,1.0 ~ 11.3,1.0,429.0,19.233954933954934,19.324009324009324,0.5693473193473193,1.6356177156177156,0.24848484848484848,0.4404895104895105
France,Aviation,2021-10-27,1.0 ~ 11.3,1.0,393.0,19.35803647158609,22.264631043256998,0.6596946564885495,1.758905852417303,0.28603053435114506,0.46307888040712475
France,Aviation,2021-10-24,1.0 ~ 11.3,1.0,404.0,21.041233498349836,26.794554455445546,0.8752475247524752,1.8906683168316833,0.5617574257425744,0.5843564356435643
France,Aviation,2021-10-21,1.0 ~ 11.3,1.0,434.0,22.92732334869432,29.032235023041476,0.895852534562212,1.9675345622119818,0.6580875576036866,0.7574193548387097
France,Aviation,2021-10-18,1.0 ~ 11.3,1.0,470.0,25.315851063829786,29.3828085106383,0.8847446808510638,2.0004042553191486,0.7282340425531915,0.9103617021276595
France,Aviation,2021-10-15,1.0 ~ 11.3,1.0,501.0,26.1939620758483,29.65926147704591,0.8621157684630739,2.02125748502994,0.7920758483033932,1.048383233532934
France,Aviation,2021-10-12,1.0 ~ 11.3,1.0,530.0,27.16132075471698,29.977603773584903,0.8528679245283018,2.0521698113207547,0.8394528301886793,1.149943396226415
France,Aviation,2021-10-09,1.0 ~ 11.3,1.0,549.0,28.22205525197328,33.416484517304184,1.0702732240437158,2.071584699453552,1.0120036429872497,1.2205464480874317
France,Aviation,2021-10-05,1.0 ~ 11.3,1.0,594.0,31.321422558922556,32.71611111111111,1.3216498316498315,2.1047306397306396,1.1154882154882155,1.295084175084175
France,Aviation,2021-10-02,1.0 ~ 11.3,1.0,605.0,32.85049586776859,32.97262809917355,1.483818181818182,2.1049752066115706,1.2334380165289258,1.3198181818181818
France,Aviation,2021-09-29,1.0 ~ 11.3,1.0,601.0,33.78860232945092,32.53144758735441,1.6212479201331114,2.164242928452579,1.2360066555740434,1.328352745424293
France,Aviation,2021-09-26,1.0 ~ 11.3,1.0,651.0,37.12991551459293,31.386251920122888,1.6839938556067588,2.2576036866359446,1.1925038402457757,1.2529339477726573
France,Aviation,2021-09-23,1.0 ~ 11.3,1.0,636.0,37.49017295597484,29.831965408805033,1.816619496855346,2.2578301886792453,1.1347012578616353,1.1494339622641507
France,Aviation,2021-09-20,1.0 ~ 11.3,1.0,610.0,37.43225409836065,29.06995081967213,1.89272131147541,2.4238852459016393,1.100983606557377,1.0502295081967212
France,Aviation,2021-09-17,1.0 ~ 11.3,1.0,573.0,37.272382198952876,28.763315881326353,1.9929842931937174,2.6263874345549736,1.053821989528796,0.9273996509598603
France,Aviation,2021-09-14,1.0 ~ 11.3,1.0,539.0,37.279545454545456,24.95252319109462,2.0463450834879406,2.7423933209647497,0.6870315398886827,0.4953061224489796
France,Aviation,2021-09-11,1.0 ~ 11.3,1.0,495.0,36.34829966329967,25.32052525252525,2.1197373737373737,2.9158585858585857,0.709010101010101,0.44747474747474747
France,Aviation,2021-09-08,1.0 ~ 11.3,1.0,447.0,31.979157345264724,25.667248322147653,2.1981655480984337,2.220447427293065,0.7268456375838926,0.36398210290827737
France,Aviation,2021-09-05,1.0 ~ 11.3,1.0,401.0,27.242290108063173,26.80798004987531,2.2338403990024935,2.3503241895261846,0.7188029925187032,0.3740648379052369
France,Aviation,2021-09-02,1.0 ~ 11.3,1.0,372.0,22.959229390681003,26.075295698924734,1.39005376344086,2.186075268817204,0.5756989247311828,0.3595967741935484
France,Aviation,2021-08-30,1.0 ~ 11.3,1.0,346.0,19.046917148362233,23.515057803468206,0.6679190751445085,2.053381502890173,0.4701156069364162,0.3809826589595376
France,Aviation,2021-08-27,1.0 ~ 11.3,1.0,326.0,16.304396728016357,18.739754601226995,0.4501840490797546,1.5317484662576688,0.3770552147239264,0.4463803680981595
France,Aviation,2021-08-24,1.0 ~ 11.3,1.0,308.0,14.13392857142857,24.350714285714286,0.5214610389610389,1.3841883116883116,0.4233116883116883,0.5423701298701299
France,Aviation,2021-08-21,1.0 ~ 11.3,1.0,307.0,13.559663409337677,55.37456026058632,0.9271661237785016,1.2044625407166123,0.6644951140065147,0.6326058631921825
France,Aviation,2021-08-18,1.0 ~ 11.3,1.0,327.0,14.416666666666668,59.93883792048929,0.9015902140672782,0.9916513761467891,0.7752293577981653,0.7207645259938839
France,Aviation,2021-08-15,1.0 ~ 11.3,1.0,355.0,16.118450704225353,62.41428169014085,0.8226197183098591,0.7904225352112677,0.8527323943661972,0.7933521126760563
France,Aviation,2021-08-12,1.0 ~ 11.3,1.0,380.0,18.231052631578947,63.94736842105263,0.7415789473684211,0.6351315789473684,0.8946052631578947,0.8240000000000001
France,Aviation,2021-08-09,1.0 ~ 11.3,1.0,412.0,20.89623786407767,64.96466019417475,0.6812864077669902,0.5651941747572815,0.9667718446601942,0.8451699029126213
France,Aviation,2021-08-06,1.0 ~ 11.3,1.0,441.0,23.658314436885867,64.65419501133788,0.6234920634920635,0.5302040816326531,1.0670294784580499,0.8694784580498867
France,Aviation,2021-08-03,1.0 ~ 11.3,1.0,456.0,24.9515716374269,63.925438596491226,0.544890350877193,0.5015350877192982,1.1419736842105264,0.9109649122807018
France,Aviation,2021-07-31,1.0 ~ 11.3,1.0,467.0,25.46780870806567,62.52676659528908,0.495203426124197,0.5066381156316917,1.2094860813704498,0.9423126338329765
France,Aviation,2021-07-28,1.0 ~ 11.3,1.0,474.0,26.105766526019693,62.025316455696206,0.475506329113924,0.5204008438818565,1.2776582278481015,0.9727426160337553
France,Aviation,2021-07-26,1.0 ~ 11.3,1.0,470.0,26.530567375886527,61.48936170212766,0.4737234042553191,0.5705531914893616,1.3673617021276598,1.0467659574468084
France,Aviation,2021-07-23,1.0 ~ 11.3,1.0,478.0,28.012203626220362,61.715481171548106,0.46778242677824267,0.6367154811715481,1.4763807531380755,1.1245397489539748
France,Aviation,2021-07-20,1.0 ~ 11.3,1.0,500.0,29.30706666666667,61.0,0.47834,0.70048,1.5034,1.1177199999999998
France,Aviation,2021-07-17,1.0 ~ 11.3,1.0,525.0,30.588825396825396,60.76190476190476,0.5942095238095237,0.8150666666666667,1.5152761904761904,1.0654285714285714
France,Aviation,2021-07-14,1.0 ~ 11.3,1.0,563.0,31.88700414446418,62.07815275310835,1.0126465364120782,1.5897335701598578,1.7696092362344586,1.2876554174067496
France,Aviation,2021-07-11,1.0 ~ 11.3,1.0,608.0,33.757894736842104,61.75986842105263,1.3181085526315788,1.9034539473684209,1.8649342105263158,1.2479111842105262
France,Aviation,2021-07-08,1.0 ~ 11.3,1.0,649.0,34.695762711864404,56.77966101694915,1.0882434514637904,1.9495377503852078,1.8855469953775037,1.2563174114021574
France,Aviation,2021-07-05,1.0 ~ 11.3,1.0,700.0,36.19076190476191,39.29794285714286,1.5628857142857142,1.999485714285714,0.46988571428571424,1.2341285714285712
France,Aviation,2021-07-02,1.0 ~ 11.3,1.0,771.0,38.98512753999135,41.922697795071336,1.8984565499351491,2.0813099870298313,0.5802464332036317,1.2175486381322957
France,Aviation,2021-06-29,1.0 ~ 11.3,1.0,833.0,42.51576630652261,48.54134453781512,2.320408163265306,2.12703481392557,0.8941056422569027,1.2448739495798318
France,Aviation,2021-06-26,1.0 ~ 11.3,1.0,898.0,46.6340571640683,49.408997772828506,2.590779510022272,2.1529844097995547,1.0607906458797327,1.257293986636971
France,Aviation,2021-06-23,1.0 ~ 11.3,1.0,941.0,49.0964045341835,48.97862911795962,2.7329755579171096,2.147428267800213,1.150680127523911,1.2409564293304995
France,Aviation,2021-06-19,1.0 ~ 11.3,1.0,1001.0,52.853679653679656,48.03964035964036,3.185974025974026,2.226073926073926,1.3123876123876124,1.3002697302697301
France,Aviation,2021-06-16,1.0 ~ 11.3,1.0,1040.0,56.63950320512821,55.533605769230775,4.190471153846153,2.281509615384615,1.419,1.3086153846153847
France,Aviation,2021-06-13,1.0 ~ 11.3,1.0,1036.0,58.404407979407985,60.774324324324326,4.525096525096525,2.2474903474903476,1.799826254826255,1.3202123552123552
France,Aviation,2021-06-10,1.0 ~ 11.3,1.0,1082.0,65.3387707948244,47.650221811460256,4.480813308687615,2.5082439926062845,1.784981515711645,1.345203327171904
France,Aviation,2021-06-07,1.0 ~ 11.3,1.0,1130.0,73.3188348082596,49.88774336283186,5.012371681415929,2.4983097345132745,2.0318141592920353,1.3996194690265487
France,Aviation,2021-06-04,1.0 ~ 11.3,1.0,1179.0,80.35521628498728,51.859660729431724,5.329126378286684,2.473223070398643,2.2080831212892282,1.4196776929601358
France,Aviation,2021-06-01,1.0 ~ 11.3,1.0,1222.0,85.01688488816148,55.00221767594108,5.527978723404255,2.4624222585924715,2.30473813420622,1.4141325695581015
France,Aviation,2021-05-29,1.0 ~ 11.3,1.0,1290.0,88.50749354005168,57.31503100775194,5.454232558139535,2.247937984496124,2.225519379844961,1.3433023255813952
France,Aviation,2021-05-26,1.0 ~ 11.3,1.0,1352.0,90.48370315581855,59.45774408284024,5.391738165680474,2.2177366863905323,2.228335798816568,1.3718713017751478
